RecordID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribe
23622,41,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,2745,1,758,0,nonexistent,-1.8,93.04256772,-32.30295745,1.395322777,5005.62986,no
4276,35,technician,married,professional.course,no,no,no,telephone,may,mon,3478,2,826,5,failure,1.1,92.6018571,-42.0854122,3.984815822,5086.322253,no
6529,45,technician,married,professional.course,no,no,no,telephone,jun,thu,2659,3,965,4,failure,1.4,94.73092819,-32.39531172,3.293879876,5167.711853,no
3786,50,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,66,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
10171,42,technician,divorced,university.degree,no,yes,no,cellular,jul,fri,249,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
22771,35,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,143,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3615,39,self-employed,married,basic.4y,unknown,no,no,telephone,may,wed,3944,2,276,1,success,1.1,92.68848534,-38.27365178,2.310581796,4980.023975,no
17990,44,admin.,married,professional.course,no,yes,no,telephone,nov,mon,762,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
21174,47,management,married,high.school,no,no,yes,cellular,apr,fri,283,1,353,6,failure,-1.8,94.66117304,-39.49588158,3.43076486,5136.228725,no
22470,54,blue-collar,married,high.school,unknown,yes,yes,cellular,may,tue,197,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
6705,40,admin.,married,university.degree,no,yes,no,telephone,jun,fri,66,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
23026,38,admin.,single,university.degree,no,no,no,cellular,may,thu,219,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
10214,42,management,divorced,university.degree,no,yes,no,cellular,jul,fri,4860,2,178,6,success,1.4,93.5539746,-42.3429811,4.42947666,5164.724505,no
21430,49,technician,married,unknown,no,no,no,cellular,apr,fri,3244,3,329,1,nonexistent,-1.8,93.02491231,-39.81930362,0.729406518,5207.526358,no
6758,56,technician,married,professional.course,unknown,no,yes,telephone,jun,fri,168,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
25430,31,admin.,single,high.school,no,yes,no,telephone,may,fri,289,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
15181,56,blue-collar,married,basic.4y,no,unknown,unknown,cellular,aug,thu,114,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
7614,30,technician,divorced,high.school,no,yes,yes,telephone,jun,tue,563,2,95,5,success,1.4,94.11605807,-28.75880596,1.373789366,5173.493622,no
28045,98,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,2393,1,964,6,nonexistent,-3.4,92.56898287,-42.66042736,2.074173268,5152.521477,yes
16754,47,self-employed,married,university.degree,no,unknown,unknown,cellular,aug,tue,95,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
17656,55,blue-collar,married,basic.4y,unknown,yes,no,cellular,nov,mon,3597,1,489,0,success,-0.1,93.23115699,-31.76466398,3.499226247,5008.805091,no
24786,40,admin.,single,high.school,no,no,yes,cellular,may,wed,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
20364,36,self-employed,married,university.degree,no,yes,no,cellular,mar,fri,101,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,no
8164,31,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,217,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
19091,37,admin.,married,high.school,no,unknown,unknown,cellular,nov,thu,518,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
1127,43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,4443,2,184,4,nonexistent,1.1,94.53335049,-47.4067901,0.963114309,5084.835371,no
2411,39,technician,married,professional.course,no,no,no,telephone,may,thu,173,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
12839,46,self-employed,married,university.degree,no,yes,no,cellular,jul,mon,3597,4,231,1,success,1.4,93.6066442,-27.86464111,0.835076139,5202.44101,no
13470,34,technician,married,professional.course,unknown,no,no,telephone,jul,thu,76,2,584,5,success,1.4,92.75958924,-44.39369748,2.409634579,5199.048111,no
3170,32,unknown,unknown,university.degree,no,yes,yes,telephone,may,tue,2280,1,574,1,failure,1.1,92.29203239,-40.68099251,1.604729957,5081.99425,no
9860,54,retired,married,high.school,no,yes,no,cellular,jul,thu,154,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25362,38,entrepreneur,married,university.degree,no,no,no,cellular,may,thu,136,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
18478,35,admin.,single,university.degree,no,yes,no,telephone,nov,tue,1096,2,268,3,nonexistent,-0.1,93.39707302,-34.89648914,0.848392876,4993.25331,no
2121,36,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,179,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
12481,56,technician,married,unknown,unknown,yes,no,cellular,jul,fri,177,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23239,39,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,476,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
5633,37,technician,single,professional.course,unknown,unknown,unknown,telephone,jun,mon,51,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
6962,27,technician,single,professional.course,no,yes,yes,telephone,jun,mon,522,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
17480,30,admin.,single,university.degree,no,yes,yes,telephone,oct,mon,135,1,60,4,success,-0.1,94.64650024,-39.07230049,2.881222202,5000.522418,yes
23991,36,admin.,married,university.degree,no,no,no,cellular,may,mon,85,3,252,0,failure,-1.8,93.26481761,-31.66691614,0.7094741,4964.766761,no
3958,32,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,172,3,878,5,success,1.1,93.37887442,-45.67549836,2.296910453,5181.750198,no
19620,38,management,divorced,high.school,no,yes,no,telephone,nov,thu,215,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
9704,42,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,1541,1,54,4,failure,1.4,92.98549154,-46.98393151,4.462373874,5066.331391,no
16255,30,technician,married,professional.course,no,yes,no,cellular,aug,thu,169,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
15340,32,technician,single,university.degree,no,yes,no,cellular,aug,thu,1855,2,231,4,nonexistent,1.4,94.53650989,-40.97685974,0.643774251,5057.709284,no
19493,55,management,divorced,university.degree,no,yes,no,cellular,nov,thu,159,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
28855,52,admin.,married,university.degree,no,yes,no,cellular,may,wed,338,1,999,0,nonexistent,-1.8,93.876,-40.0,0.672,5008.7,yes
7681,36,unemployed,married,high.school,no,yes,no,telephone,jun,tue,652,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
5397,45,blue-collar,divorced,basic.9y,no,unknown,unknown,telephone,may,fri,4024,1,285,4,failure,1.1,93.62567886,-50.29385738,0.673806898,5141.789889,no
29860,67,services,married,high.school,no,yes,unknown,telephone,aug,tue,180,10,999,0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,yes
26582,24,blue-collar,single,basic.9y,no,yes,no,cellular,jun,wed,83,2,323,5,nonexistent,-2.9,93.69898113,-43.58002259,3.206233482,5213.852504,yes
19978,57,management,married,university.degree,no,yes,yes,cellular,nov,fri,2231,1,528,5,nonexistent,-0.1,94.05438391,-28.91799187,5.023017507,5148.553851,yes
24372,42,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,200,1,254,2,nonexistent,-1.8,94.73939966,-37.48810341,2.952407072,5057.094312,no
3204,36,management,married,university.degree,unknown,no,no,telephone,may,tue,274,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
9386,46,management,divorced,high.school,unknown,yes,yes,cellular,jun,thu,3963,13,19,2,nonexistent,1.4,93.17226339,-43.37260514,0.95400213,5151.884029,yes
26311,37,technician,single,professional.course,no,no,no,cellular,may,tue,89,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29873,34,technician,married,university.degree,no,yes,no,telephone,oct,wed,2053,1,380,0,failure,-1.1,94.17730909,-31.10009065,4.484186175,5116.101876,no
7794,33,admin.,single,university.degree,no,yes,no,telephone,jun,tue,3897,2,385,1,nonexistent,1.4,92.63971723,-36.78525689,2.117136025,5155.141784,no
5204,54,retired,married,basic.4y,no,no,no,telephone,may,thu,225,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
19489,42,blue-collar,divorced,basic.4y,unknown,no,no,cellular,nov,thu,14,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
11376,28,technician,married,basic.9y,no,unknown,unknown,cellular,jul,mon,1945,2,147,2,failure,1.4,92.8277533,-30.20782575,1.71647213,5163.89404,no
2091,32,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,wed,93,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
22128,29,technician,single,professional.course,no,no,no,cellular,apr,thu,96,2,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,no
27722,29,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,445,2,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,yes
15946,51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,2530,1,843,5,nonexistent,1.4,94.47308414,-31.56025123,2.31003703,5056.954326,no
4327,37,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,4275,2,620,5,nonexistent,1.1,93.76886077,-38.09687124,1.465434443,5033.823584,no
24144,30,services,married,professional.course,no,no,no,cellular,may,mon,66,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
22810,29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,4716,1,282,1,success,-1.8,94.19506158,-35.60828091,2.070922545,5172.669148,no
27815,45,admin.,married,university.degree,no,yes,no,cellular,sep,fri,64,1,999,2,failure,-3.4,92.379,-29.8,0.741,5017.5,no
7317,50,admin.,married,university.degree,no,no,no,telephone,jun,thu,2054,1,334,2,nonexistent,1.4,92.78764518,-49.66540946,1.787351616,5154.206445,no
4975,40,blue-collar,married,high.school,no,no,no,telephone,may,wed,3210,3,316,1,failure,1.1,92.66951152,-40.21540472,2.881782306,5199.675257,no
27466,37,admin.,married,university.degree,no,no,yes,cellular,aug,tue,4455,1,220,6,failure,-2.9,94.26086906,-40.19829964,3.676387185,5216.281455,no
23736,42,management,divorced,high.school,no,no,no,cellular,may,fri,2010,2,268,5,success,-1.8,94.38075775,-41.18493373,1.593789155,5107.197035,no
7661,42,services,married,high.school,unknown,no,yes,telephone,jun,tue,214,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6021,50,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,4158,6,554,0,success,1.4,93.99088123,-31.96951965,2.063530347,5126.606442,no
10712,58,management,divorced,university.degree,no,yes,no,cellular,jul,wed,1462,4,414,4,failure,1.4,94.71856269,-36.70059159,1.727972194,5158.163908,no
24429,49,entrepreneur,married,university.degree,no,no,no,cellular,may,tue,242,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
1445,45,admin.,married,high.school,no,no,yes,telephone,may,fri,1261,3,864,6,failure,1.1,92.79344589,-48.71510927,4.852492867,5223.614049,no
9008,40,blue-collar,married,basic.6y,no,no,no,telephone,jul,mon,2919,6,841,6,failure,1.4,93.27092855,-30.73104962,2.695224921,5097.739266,no
28706,68,retired,divorced,basic.4y,no,yes,no,cellular,mar,tue,3433,2,389,3,failure,-1.8,92.23695823,-48.53708099,0.871227426,5142.892454,yes
9186,52,unemployed,married,unknown,no,yes,no,cellular,jul,mon,199,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
22727,39,blue-collar,married,professional.course,no,yes,no,cellular,may,wed,3007,1,109,6,success,-1.8,92.76494885,-44.68919497,2.113347373,4993.465983,no
13429,35,technician,single,professional.course,no,yes,no,cellular,jul,thu,4412,4,532,4,failure,1.4,92.28474754,-46.80784666,2.755639374,5187.944358,no
17115,41,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,3282,6,678,3,nonexistent,1.4,92.53774986,-33.06565136,1.514612173,5193.642765,no
20107,30,admin.,single,university.degree,no,no,no,cellular,nov,fri,331,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
20706,40,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,3947,1,103,0,success,-1.8,94.71248961,-29.58747883,1.555850636,5078.923307,no
24057,29,services,divorced,high.school,no,no,no,cellular,may,mon,185,2,679,1,success,-1.8,94.0845178,-35.0269825,2.287551835,5216.61842,no
15168,31,technician,married,professional.course,no,no,no,cellular,aug,thu,3234,1,929,3,failure,1.4,94.39582207,-26.9365904,2.955594276,4991.225503,no
22341,50,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,483,4,3,2,success,-1.8,92.893,-46.2,1.354,5099.1,yes
26329,34,services,married,high.school,no,no,no,cellular,may,wed,71,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
21850,43,blue-collar,married,basic.6y,unknown,yes,no,cellular,apr,mon,3855,4,636,3,nonexistent,-1.8,93.52442977,-28.1304154,0.953420538,5013.951396,no
15500,54,management,married,high.school,no,no,no,cellular,aug,mon,725,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
13307,26,admin.,single,university.degree,no,no,no,telephone,jul,wed,342,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
16717,38,admin.,married,university.degree,no,yes,yes,cellular,aug,mon,153,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
7129,45,services,married,high.school,no,yes,no,telephone,jun,wed,232,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9005,27,management,single,basic.9y,yes,yes,no,cellular,mar,mon,3737,25,345,3,failure,1.4,93.11845723,-49.67662815,1.898221046,5078.512226,no
23205,34,technician,married,university.degree,no,yes,no,telephone,may,thu,2128,1,618,0,success,-1.8,94.14881064,-31.71881846,4.460102788,5007.270943,no
7989,56,retired,married,basic.4y,no,yes,no,telephone,jun,wed,19,30,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
13065,46,admin.,married,university.degree,no,no,no,telephone,jul,tue,53,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16875,43,management,married,university.degree,no,no,no,cellular,aug,tue,3817,3,792,6,nonexistent,1.4,92.85391943,-34.47816804,4.7947278,4983.533642,no
8105,47,management,married,basic.4y,no,no,yes,telephone,jun,thu,216,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
14643,36,admin.,married,university.degree,no,yes,no,cellular,aug,mon,571,2,45,4,failure,1.4,94.42344363,-43.89179403,4.735788974,5138.044959,no
13598,30,services,single,high.school,no,yes,no,cellular,jul,thu,70,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
19721,42,technician,married,university.degree,no,yes,no,telephone,nov,fri,81,7,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
25761,32,self-employed,married,professional.course,no,no,yes,telephone,may,fri,3716,5,48,6,success,-1.8,92.50364371,-46.99537519,3.908098057,5218.468617,no
17694,48,admin.,single,university.degree,no,yes,no,cellular,nov,mon,434,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
12382,35,admin.,single,high.school,no,no,no,cellular,jul,fri,441,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
7673,74,management,unknown,basic.4y,yes,yes,unknown,telephone,dec,mon,34,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
22496,36,blue-collar,single,basic.6y,unknown,yes,no,cellular,may,tue,108,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
25118,38,services,married,basic.9y,yes,no,no,telephone,sep,thu,498,14,12,1,success,-1.8,92.893,-46.2,1.266,5099.1,yes
4284,43,admin.,divorced,basic.9y,unknown,no,unknown,cellular,apr,tue,135,26,38,2,nonexistent,1.1,92.94569741,-38.36624379,3.470448456,5216.489872,no
59,33,services,married,high.school,unknown,yes,no,telephone,may,mon,337,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
7195,31,housemaid,married,basic.4y,unknown,no,no,telephone,jun,wed,414,10,23,2,failure,1.4,93.91760506,-37.09107601,4.809366182,5146.803911,no
5741,88,unemployed,married,university.degree,no,yes,yes,telephone,may,tue,49,31,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
14735,60,retired,married,basic.4y,unknown,no,no,cellular,aug,mon,2399,3,633,0,failure,1.4,92.60280686,-46.8552851,2.887812863,5072.752481,no
27961,40,admin.,married,university.degree,no,yes,yes,cellular,oct,fri,3534,5,266,3,failure,-3.4,93.04774605,-39.88505231,2.542902676,4972.097102,no
1496,35,admin.,married,university.degree,no,yes,no,telephone,may,mon,325,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26664,56,management,married,university.degree,no,yes,no,telephone,jun,wed,463,5,481,0,failure,-2.9,93.75103218,-47.25603604,2.361498666,5031.613602,no
18500,36,technician,single,professional.course,no,yes,no,telephone,nov,tue,34,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
17711,45,technician,married,university.degree,no,yes,no,telephone,nov,mon,186,1,941,5,failure,-0.1,93.56276988,-39.1552343,3.977674736,5137.567337,no
21248,45,blue-collar,married,unknown,no,yes,yes,cellular,apr,fri,637,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
2415,43,technician,divorced,professional.course,no,yes,no,telephone,may,thu,2618,5,847,1,nonexistent,1.1,92.49615439,-49.51778378,3.714104412,5102.518726,no
18443,52,entrepreneur,married,basic.4y,no,no,no,cellular,nov,tue,2127,7,5,6,nonexistent,-0.1,94.28058076,-34.38848302,1.833511886,5165.266865,no
14935,48,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,134,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
12986,48,unknown,married,unknown,unknown,yes,no,cellular,jul,tue,117,4,848,4,failure,1.4,92.82420581,-33.14207759,3.26611954,5063.646416,no
17113,29,technician,married,professional.course,no,yes,no,cellular,aug,thu,965,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,yes
28570,34,technician,divorced,professional.course,no,no,no,telephone,mar,fri,257,1,999,1,failure,-1.8,93.369,-34.8,0.653,5008.7,yes
7776,42,self-employed,married,unknown,no,yes,no,telephone,jun,tue,60,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
22260,66,management,married,university.degree,no,no,no,cellular,may,mon,4198,4,599,5,failure,-1.8,92.3604751,-32.87795385,3.315972663,5145.368651,no
6823,52,student,married,university.degree,no,no,unknown,telephone,sep,fri,118,42,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
27717,43,technician,married,professional.course,no,no,no,cellular,sep,tue,293,1,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,yes
516,51,admin.,married,university.degree,no,no,no,telephone,may,tue,87,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
14690,36,admin.,married,university.degree,no,yes,no,cellular,aug,mon,103,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23871,36,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,mon,422,1,12,1,success,-1.8,92.893,-46.2,1.299,5099.1,no
26566,46,entrepreneur,married,high.school,no,no,no,cellular,jun,tue,2285,2,428,1,success,-2.9,94.02306307,-34.55271714,4.174966335,5006.610168,no
10133,33,blue-collar,married,basic.4y,no,yes,no,cellular,jul,fri,836,2,650,4,nonexistent,1.4,92.59673298,-35.41675469,3.885333366,5166.693297,no
162,43,technician,married,unknown,unknown,no,no,telephone,may,mon,4125,2,238,0,nonexistent,1.1,93.74323422,-50.75738616,4.471974352,5094.313008,no
24322,28,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,4370,1,401,3,nonexistent,-1.8,93.93074572,-28.0284971,4.542588122,4987.818651,yes
7025,60,management,married,university.degree,no,no,no,telephone,jun,mon,316,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6740,49,retired,married,basic.9y,no,no,no,telephone,jun,fri,718,4,319,3,success,1.4,92.68560538,-47.699785,5.00877924,4964.499841,no
23469,37,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,206,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
14717,32,technician,married,professional.course,no,yes,no,cellular,aug,mon,4073,3,867,6,success,1.4,94.356542,-34.45175234,4.379821735,5199.46528,no
6481,44,admin.,married,university.degree,unknown,yes,no,telephone,jun,thu,3048,2,513,5,nonexistent,1.4,92.26224222,-36.50287505,3.482293979,5187.165404,no
19665,30,blue-collar,married,high.school,no,yes,yes,cellular,nov,thu,2453,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes
25054,33,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,16,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
